Location,Year,Planting,Latitude,Longitude,Genetics,id_trial,id_loc,PlantingDate,Mat,Yield_Sim,MaxStage,StartDate,PlantingDate_Sim,DTM_Sim,MatDate_Sim,EndDate,Result
WIH3_2022,2022,2022-05-16,44.11904984,-89.5563453275,B_120,811,136,2022-05-16,B_120,8762.075843624338,8.739768919502511,2022-04-16,2022-05-16,152,2022-10-15,2022-11-15,Dead from Total Senescence.
WIH3_2022,2022,2022-05-16,44.11904984,-89.5563453275,B_130,812,136,2022-05-16,B_130,6961.316603613717,8.609926076481889,2022-04-16,2022-05-16,152,2022-10-15,2022-11-15,Dead from Total Senescence.
WIH3_2022,2022,2022-05-16,44.11904984,-89.5563453275,B_103,813,136,2022-05-16,B_103,11651.49451952257,11,2022-04-16,2022-05-16,170,2022-11-02,2022-12-02,Harvested at Maturity.
WIH3_2022,2022,2022-05-16,44.11904984,-89.5563453275,B_115,814,136,2022-05-16,B_115,9744.002281705563,8.815766481656592,2022-04-16,2022-05-16,152,2022-10-15,2022-11-15,Dead from Total Senescence.
WIH3_2022,2022,2022-05-16,44.11904984,-89.5563453275,B_110,815,136,2022-05-16,B_110,10153.881002321285,8.85711354990494,2022-04-16,2022-05-16,152,2022-10-15,2022-11-15,Dead from Total Senescence.
DEH1_2023,2023,2023-05-08,38.629000000000005,-75.46575,B_130,816,137,2023-05-08,B_130,10527.245140276023,11,2023-04-08,2023-05-08,141,2023-09-26,2023-10-26,Harvested at Maturity.
DEH1_2023,2023,2023-05-08,38.629000000000005,-75.46575,B_120,817,137,2023-05-08,B_120,10200.318567568396,11,2023-04-08,2023-05-08,129,2023-09-14,2023-10-14,Harvested at Maturity.
DEH1_2023,2023,2023-05-08,38.629000000000005,-75.46575,B_115,818,137,2023-05-08,B_115,10366.336782353104,11,2023-04-08,2023-05-08,124,2023-09-09,2023-10-09,Harvested at Maturity.
GAH1_2023,2023,2023-03-30,31.507937499999997,-83.5585,B_130,819,138,2023-03-30,B_130,11521.60600122129,11,2023-02-28,2023-03-30,132,2023-08-09,2023-09-09,Harvested at Maturity.
GAH1_2023,2023,2023-03-30,31.507937499999997,-83.5585,B_120,820,138,2023-03-30,B_120,11675.388249680936,11,2023-02-28,2023-03-30,126,2023-08-03,2023-09-03,Harvested at Maturity.
GAH2_2023,2023,2023-04-24,33.72448995,-83.303219025,B_130,821,139,2023-04-24,B_130,11068.443952014331,11,2023-03-24,2023-04-24,130,2023-09-01,2023-10-01,Harvested at Maturity.
GAH2_2023,2023,2023-04-24,33.72448995,-83.303219025,B_120,822,139,2023-04-24,B_120,10970.569203342624,11,2023-03-24,2023-04-24,123,2023-08-25,2023-09-25,Harvested at Maturity.
IAH2_2023,2023,2023-05-04,42.065871207499995,-94.72044451,B_130,823,140,2023-05-04,B_130,11214.4936741823,8.918586446568689,2023-04-04,2023-05-04,145,2023-09-26,2023-10-26,Dead from Total Senescence.
IAH2_2023,2023,2023-05-04,42.065871207499995,-94.72044451,B_120,824,140,2023-05-04,B_120,11222.229645051684,11,2023-04-04,2023-05-04,149,2023-09-30,2023-10-30,Harvested at Maturity.
IAH2_2023,2023,2023-05-04,42.065871207499995,-94.72044451,B_115,825,140,2023-05-04,B_115,11412.647033713847,11,2023-04-04,2023-05-04,144,2023-09-25,2023-10-25,Harvested at Maturity.
IAH3_2023,2023,2023-05-11,41.9760480275,-92.24311842,B_130,826,141,2023-05-11,B_130,8724.141537340347,8.75168038997869,2023-04-11,2023-05-11,135,2023-09-23,2023-10-23,Dead from Total Senescence.
IAH3_2023,2023,2023-05-11,41.9760480275,-92.24311842,B_120,827,141,2023-05-11,B_120,9369.621750917237,8.883992758530894,2023-04-11,2023-05-11,134,2023-09-22,2023-10-22,Dead from Total Senescence.
IAH4_2023,2023,2023-05-05,41.99840792,-93.694012635000007,B_120,828,142,2023-05-05,B_120,12373.82257507994,11,2023-04-05,2023-05-05,147,2023-09-29,2023-10-29,Harvested at Maturity.
IAH4_2023,2023,2023-05-05,41.99840792,-93.694012635000007,B_130,829,142,2023-05-05,B_130,12594.70242223448,11,2023-04-05,2023-05-05,163,2023-10-15,2023-11-15,Harvested at Maturity.
IAH4_2023,2023,2023-05-17,41.99840792,-93.694012635000007,B_130,830,142,2023-05-17,B_130,11457.380303978196,11,2023-04-17,2023-05-17,172,2023-11-05,2023-12-05,Harvested at Maturity.
IAH4_2023,2023,2023-05-17,41.99840792,-93.694012635000007,B_120,831,142,2023-05-17,B_120,12280.57850883516,11,2023-04-17,2023-05-17,148,2023-10-12,2023-11-12,Harvested at Maturity.
IAH4_2023,2023,2023-05-05,41.99840792,-93.694012635000007,B_115,832,142,2023-05-05,B_115,12260.208785599803,11,2023-04-05,2023-05-05,143,2023-09-25,2023-10-25,Harvested at Maturity.
INH1_2023,2023,2023-05-04,40.4770661,-86.99825050000001,B_130,833,143,2023-05-04,B_130,12486.22065268147,11,2023-04-04,2023-05-04,163,2023-10-14,2023-11-14,Harvested at Maturity.
INH1_2023,2023,2023-05-04,40.4770661,-86.99825050000001,B_120,834,143,2023-05-04,B_120,12042.632842653187,11,2023-04-04,2023-05-04,148,2023-09-29,2023-10-29,Harvested at Maturity.
INH1_2023,2023,2023-05-04,40.4770661,-86.99825050000001,B_110,835,143,2023-05-04,B_110,11613.184828884696,11,2023-04-04,2023-05-04,139,2023-09-20,2023-10-20,Harvested at Maturity.
INH1_2023,2023,2023-05-04,40.4770661,-86.99825050000001,B_115,836,143,2023-05-04,B_115,12037.385432458796,11,2023-04-04,2023-05-04,143,2023-09-24,2023-10-24,Harvested at Maturity.
MIH1_2023,2023,2023-05-24,42.707759249999995,-84.47052975,B_120,837,144,2023-05-24,B_120,10307.464703599602,8.913463701452107,2023-04-24,2023-05-24,161,2023-11-01,2023-12-01,Dead from Total Senescence.
MIH1_2023,2023,2023-05-24,42.707759249999995,-84.47052975,B_130,838,144,2023-05-24,B_130,8365.438700896204,8.752094531001479,2023-04-24,2023-05-24,161,2023-11-01,2023-12-01,Dead from Total Senescence.
MIH1_2023,2023,2023-05-24,42.707759249999995,-84.47052975,B_115,839,144,2023-05-24,B_115,10915.73280775584,8.987482989126248,2023-04-24,2023-05-24,161,2023-11-01,2023-12-01,Dead from Total Senescence.
MNH1_2023,2023,2023-05-22,44.069144375,-93.5330558925,B_130,840,145,2023-05-22,B_130,8948.881222390051,8.848538362758429,2023-04-22,2023-05-22,143,2023-10-12,2023-11-12,Dead from Total Senescence.
MNH1_2023,2023,2023-05-22,44.069144375,-93.5330558925,B_120,841,145,2023-05-22,B_120,9461.620205818905,11,2023-04-22,2023-05-22,168,2023-11-06,2023-12-06,Harvested at Maturity.
MNH1_2023,2023,2023-05-17,44.069144375,-93.5330558925,B_120,842,145,2023-05-17,B_120,9419.43947456849,8.987416321975646,2023-04-17,2023-05-17,140,2023-10-04,2023-11-04,Dead from Total Senescence.
MNH1_2023,2023,2023-05-17,44.069144375,-93.5330558925,B_110,843,145,2023-05-17,B_110,10300.88790165006,11,2023-04-17,2023-05-17,140,2023-10-04,2023-11-04,Harvested at Maturity.
MNH1_2023,2023,2023-05-17,44.069144375,-93.5330558925,B_115,844,145,2023-05-17,B_115,9632.300888107664,11,2023-04-17,2023-05-17,153,2023-10-17,2023-11-17,Harvested at Maturity.
MOH1_2023,2023,2023-05-24,38.897818805,-92.21034350499998,B_130,845,146,2023-05-24,B_130,12029.266888950717,11,2023-04-24,2023-05-24,134,2023-10-05,2023-11-05,Harvested at Maturity.
MOH1_2023,2023,2023-05-24,38.897818805,-92.21034350499998,B_120,846,146,2023-05-24,B_120,10980.781646944848,11,2023-04-24,2023-05-24,124,2023-09-25,2023-10-25,Harvested at Maturity.
MOH1_2023,2023,2023-05-24,38.897818805,-92.21034350499998,B_115,847,146,2023-05-24,B_115,10741.926953595565,11,2023-04-24,2023-05-24,119,2023-09-20,2023-10-20,Harvested at Maturity.
MOH1_2023,2023,2023-05-24,38.897818805,-92.21034350499998,B_110,848,146,2023-05-24,B_110,10455.588572722834,11,2023-04-24,2023-05-24,116,2023-09-17,2023-10-17,Harvested at Maturity.
MOH2_2023,2023,2023-05-09,38.928257005,-92.3534714275,B_130,849,147,2023-05-09,B_130,7779.709703807652,11,2023-04-09,2023-05-09,134,2023-09-20,2023-10-20,Harvested at Maturity.
MOH2_2023,2023,2023-05-09,38.928257005,-92.3534714275,B_120,850,147,2023-05-09,B_120,8031.02597293052,11,2023-04-09,2023-05-09,123,2023-09-09,2023-10-09,Harvested at Maturity.
MOH2_2023,2023,2023-05-09,38.928257005,-92.3534714275,B_110,851,147,2023-05-09,B_110,7924.358020799195,11,2023-04-09,2023-05-09,115,2023-09-01,2023-10-01,Harvested at Maturity.
MOH2_2023,2023,2023-05-09,38.928257005,-92.3534714275,B_115,852,147,2023-05-09,B_115,8055.730541347358,11,2023-04-09,2023-05-09,120,2023-09-06,2023-10-06,Harvested at Maturity.
NCH1_2023,2023,2023-04-17,35.6676615,-78.49223325,B_120,853,148,2023-04-17,B_120,11476.277565838607,11,2023-03-17,2023-04-17,131,2023-08-26,2023-09-26,Harvested at Maturity.
NCH1_2023,2023,2023-04-17,35.6676615,-78.49223325,B_130,854,148,2023-04-17,B_130,10278.919684781707,11,2023-03-17,2023-04-17,140,2023-09-04,2023-10-04,Harvested at Maturity.
NCH1_2023,2023,2023-04-17,35.6676615,-78.49223325,B_115,855,148,2023-04-17,B_115,11557.781471008077,11,2023-03-17,2023-04-17,128,2023-08-23,2023-09-23,Harvested at Maturity.
NCH1_2023,2023,2023-04-17,35.6676615,-78.49223325,B_110,856,148,2023-04-17,B_110,11785.78612502127,11,2023-03-17,2023-04-17,125,2023-08-20,2023-09-20,Harvested at Maturity.
NEH1_2023,2023,2023-05-16,40.86093225,-96.5966755,B_120,857,149,2023-05-16,B_120,10854.09301758208,11,2023-04-16,2023-05-16,133,2023-09-26,2023-10-26,Harvested at Maturity.
NEH1_2023,2023,2023-05-16,40.86093225,-96.5966755,B_130,858,149,2023-05-16,B_130,11259.200996072075,11,2023-04-16,2023-05-16,141,2023-10-04,2023-11-04,Harvested at Maturity.
NEH1_2023,2023,2023-06-09,40.86093225,-96.5966755,B_120,859,149,2023-06-09,B_120,10734.591951098571,11,2023-05-09,2023-06-09,151,2023-11-07,2023-12-07,Harvested at Maturity.
NEH1_2023,2023,2023-06-09,40.86093225,-96.5966755,B_130,860,149,2023-06-09,B_130,10845.066640813377,8.941887545470696,2023-05-09,2023-06-09,142,2023-10-29,2023-11-29,Dead from Total Senescence.
NYH2_2023,2023,2023-05-12,42.7332367,-76.65603992499999,B_120,861,150,2023-05-12,B_120,11143.419249407396,8.985230696833876,2023-04-12,2023-05-12,185,2023-11-13,2023-12-13,Dead from Total Senescence.
NYH2_2023,2023,2023-05-12,42.7332367,-76.65603992499999,B_130,862,150,2023-05-12,B_130,9782.494531134304,8.845553803730473,2023-04-12,2023-05-12,186,2023-11-14,2023-12-14,Dead from Total Senescence.
NYH2_2023,2023,2023-05-12,42.7332367,-76.65603992499999,B_110,863,150,2023-05-12,B_110,11495.906596274352,11,2023-04-12,2023-05-12,184,2023-11-12,2023-12-12,Harvested at Maturity.
NYH2_2023,2023,2023-05-12,42.7332367,-76.65603992499999,B_115,864,150,2023-05-12,B_115,11615.7917360969,11,2023-04-12,2023-05-12,213,2023-12-11,2024-01-11,Harvested at Maturity.
NYH3_2023,2023,2023-05-12,42.73330975,-76.655075525,B_120,865,151,2023-05-12,B_120,11143.419249407396,8.985230696833876,2023-04-12,2023-05-12,185,2023-11-13,2023-12-13,Dead from Total Senescence.
NYH3_2023,2023,2023-05-12,42.73330975,-76.655075525,B_130,866,151,2023-05-12,B_130,9782.494531134304,8.845553803730473,2023-04-12,2023-05-12,186,2023-11-14,2023-12-14,Dead from Total Senescence.
NYH3_2023,2023,2023-05-12,42.73330975,-76.655075525,B_115,867,151,2023-05-12,B_115,11615.7917360969,11,2023-04-12,2023-05-12,213,2023-12-11,2024-01-11,Harvested at Maturity.
NYH3_2023,2023,2023-05-12,42.73330975,-76.655075525,B_110,868,151,2023-05-12,B_110,11495.906596274352,11,2023-04-12,2023-05-12,184,2023-11-12,2023-12-12,Harvested at Maturity.
OHH1_2023,2023,2023-05-23,39.8557625,-83.67350525,B_130,869,152,2023-05-23,B_130,11465.486071374373,8.936295610497334,2023-04-23,2023-05-23,162,2023-11-01,2023-12-01,Dead from Total Senescence.
OHH1_2023,2023,2023-05-23,39.8557625,-83.67350525,B_120,870,152,2023-05-23,B_120,11948.81916740902,11,2023-04-23,2023-05-23,166,2023-11-05,2023-12-05,Harvested at Maturity.
TXH1_2023,2023,2023-03-01,30.5501232825,-96.43138643,B_130,871,153,2023-03-01,B_130,11038.014491280244,11,2023-02-01,2023-03-01,136,2023-07-15,2023-08-15,Harvested at Maturity.
TXH1_2023,2023,2023-03-01,30.5501232825,-96.43138643,B_120,872,153,2023-03-01,B_120,10114.632137522269,11,2023-02-01,2023-03-01,129,2023-07-08,2023-08-08,Harvested at Maturity.
TXH1_2023,2023,2023-03-01,30.5501232825,-96.43138643,B_110,873,153,2023-03-01,B_110,9244.162946033191,11,2023-02-01,2023-03-01,124,2023-07-03,2023-08-03,Harvested at Maturity.
TXH1_2023,2023,2023-03-01,30.5501232825,-96.43138643,B_115,874,153,2023-03-01,B_115,9131.524631620166,11,2023-02-01,2023-03-01,125,2023-07-04,2023-08-04,Harvested at Maturity.
TXH2_2023,2023,2023-03-01,30.55034681,-96.43165871,B_130,875,154,2023-03-01,B_130,11038.012466289943,11,2023-02-01,2023-03-01,136,2023-07-15,2023-08-15,Harvested at Maturity.
TXH2_2023,2023,2023-03-01,30.55034681,-96.43165871,B_120,876,154,2023-03-01,B_120,10114.632137522269,11,2023-02-01,2023-03-01,129,2023-07-08,2023-08-08,Harvested at Maturity.
TXH3_2023,2023,2023-04-14,30.549647405,-96.4310292925,B_130,877,155,2023-04-14,B_130,7462.653741103248,8.802775608749204,2023-03-14,2023-04-14,103,2023-07-26,2023-08-26,Dead from Total Senescence.
TXH3_2023,2023,2023-04-14,30.549647405,-96.4310292925,B_120,878,155,2023-04-14,B_120,8071.008146020802,8.98465426326426,2023-03-14,2023-04-14,104,2023-07-27,2023-08-27,Dead from Total Senescence.
TXH3_2023,2023,2023-04-14,30.549647405,-96.4310292925,B_115,879,155,2023-04-14,B_115,8321.27495017956,11,2023-03-14,2023-04-14,108,2023-07-31,2023-08-31,Harvested at Maturity.
TXH3_2023,2023,2023-04-14,30.549647405,-96.4310292925,B_110,880,155,2023-04-14,B_110,8597.137202522188,11,2023-03-14,2023-04-14,105,2023-07-28,2023-08-28,Harvested at Maturity.
WIH1_2023,2023,2023-05-03,43.0554021125,-89.5297795,B_130,881,156,2023-05-03,B_130,11267.245144351447,11,2023-04-03,2023-05-03,197,2023-11-16,2023-12-16,Harvested at Maturity.
WIH1_2023,2023,2023-05-03,43.0554021125,-89.5297795,B_120,882,156,2023-05-03,B_120,11575.72010279473,11,2023-04-03,2023-05-03,166,2023-10-16,2023-11-16,Harvested at Maturity.
WIH2_2023,2023,2023-05-11,43.304242974999994,-89.3841457,B_120,883,157,2023-05-11,B_120,10720.047484522844,11,2023-04-11,2023-05-11,176,2023-11-03,2023-12-03,Harvested at Maturity.
WIH2_2023,2023,2023-05-11,43.304242974999994,-89.3841457,B_130,884,157,2023-05-11,B_130,10339.402257942987,8.914282590015505,2023-04-11,2023-05-11,167,2023-10-25,2023-11-25,Dead from Total Senescence.
WIH3_2023,2023,2023-04-26,44.115644625,-89.54400899999999,B_120,885,158,2023-04-26,B_120,9550.599284934518,8.980290406913692,2023-03-26,2023-04-26,163,2023-10-06,2023-11-06,Dead from Total Senescence.
WIH3_2023,2023,2023-04-26,44.115644625,-89.54400899999999,B_130,886,158,2023-04-26,B_130,9349.538589056074,8.80866704696287,2023-03-26,2023-04-26,161,2023-10-04,2023-11-04,Dead from Total Senescence.
WIH3_2023,2023,2023-04-26,44.115644625,-89.54400899999999,B_115,887,158,2023-04-26,B_115,9986.647371884836,11,2023-03-26,2023-04-26,176,2023-10-19,2023-11-19,Harvested at Maturity.
WIH3_2023,2023,2023-04-26,44.115644625,-89.54400899999999,B_110,888,158,2023-04-26,B_110,10343.259688145725,11,2023-03-26,2023-04-26,166,2023-10-09,2023-11-09,Harvested at Maturity.
