Hybrid,Genetics,Mat
MS222/DK3IIH6,116.35265886664229,B_115
MS71/LH244,121.94498801227031,B_120
MZ2311DBR,101.8537489850532,B_100
M_&_W_45M43,105.65910484406754,B_105
N192/DK3IIH6,115.51220765544954,B_115
N192/LH82,119.0176765583108,B_120
N192/PHZ51,119.0176765583108,B_120
N209/DK3IIH6,115.51220765544954,B_115
N217/DK3IIH6,115.51220765544954,B_115
N218/DK3IIH6,115.51220765544954,B_115
N28HT/DK3IIH6,115.51220765544954,B_115
N501/DK3IIH6,115.51220765544954,B_115
N501/LH82,121.78050015589857,B_120
N501/PHB47,120.45754333603601,B_120
N501/PHZ51,122.56836429897663,B_120
N542/LH82,120.72508967442826,B_120
N542/PHB47,131.28735707539678,B_130
N542/PHZ51,120.45754333603601,B_120
N68B,91.6891332883333,B_90
NC258/PHB47,118.75013021991856,B_120
NC350/LH244,125.79848227556151,B_120
NC358/LH195,120.45754333603601,B_120
NC358/LH244,126.13108057256335,B_130
NC358/LH82,120.45754333603601,B_120
NC358/PHB47,103.68304586974969,B_103
NC358/PHZ51,124.16503708959894,B_120
NC360/LH244,125.79848227556151,B_120
NC366/LH244,122.1068947944517,B_120
NC368/NC320,137.30509653340232,B_130
NC370/LH244,125.79848227556151,B_120
NC374/LH244,122.2688015766331,B_120
NC378/LH244,126.23123211721796,B_130
NC386/LH244,125.79848227556151,B_120
NC388/LH244,122.2688015766331,B_120
NC398/LH244,121.94498801227031,B_120
NC406/LH244,123.79137584306191,B_120
NC426/LH244,121.03239643296446,B_120
NC428/LH244,122.2688015766331,B_120
NC438/LH244,121.88373326283185,B_120
NC454/LH244,121.19430321514585,B_120
NC456/LH244,124.73255270603082,B_120
NC458/LH244,124.79492905931171,B_120
NC508/LH244,123.79137584306191,B_120
NC512/LH244,122.2688015766331,B_120
NC524/LH244,124.73255270603082,B_120
NC528/LH244,125.79848227556151,B_120
NC530/LH244,132.96242024784965,B_130
NC540/LH244,120.9300851871389,B_120
NC542/LH244,120.11980485365861,B_120
NC546/LH244,123.79137584306191,B_120
NC548/LH244,122.8058055743852,B_120
NKH8431/DK3IIH6,114.67175644425681,B_115
NKH8431/LH244,126.13108057256335,B_130
NKH8431/LH82,118.75013021991856,B_120
NKH8431/PHB47,122.56836429897663,B_120
NKH8431/PHZ51,120.9926360128205,B_120
NYH-029/PHB47,109.1619317069632,B_108
NYH-052/PHB47,106.7930126053669,B_105
NYH-055/PHB47,109.1619317069632,B_108
NYH-061/PHB47,109.1619317069632,B_108
NYH-081/PHB47,109.1619317069632,B_108
NYH-128/PHB47,109.1619317069632,B_108
NYH-129/PHB47,109.1619317069632,B_108
NYH-167/PHB47,109.1619317069632,B_108
NYH-211/PHB47,107.49498995756615,B_108
NYH-229/PHB47,109.1619317069632,B_108
NYH-240/PHB47,109.1619317069632,B_108
NYH-244/PHB47,109.1619317069632,B_108
NYH-245/PHB47,109.1619317069632,B_108
NYH-250/PHB47,109.1619317069632,B_108
NYH-251/PHB47,109.1619317069632,B_108
NYH-258/PHB47,109.1619317069632,B_108
NYH-269/PHB47,109.1619317069632,B_108
OH43/LH195,120.9926360128205,B_120
OH43/LH244,126.13108057256335,B_130
OH43/LH82,110.5658864113617,B_110
OH43/PHB47,109.86390905916245,B_108
OH7B/LH195,112.70836475829555,B_112
OH7B/LH244,126.6639819588744,B_130
OS420/DK3IIH6,115.51220765544954,B_115
P0339AMT,121.90956637456439,B_120
P0993HR,125.24403656084971,B_120
P1197AM,113.36389147343,B_112
P1197AMXT,121.90956637456439,B_120
P1221AMXT,113.36389147343,B_112
P1311AMXT,117.6367289239972,B_115
P1366AM,133.4869935575397,B_130
P1417AMX,121.90956637456439,B_120
P1498R,148.39479145321314,B_130
P1916,138.0336775089884,B_130
P2023HR,138.0336775089884,B_130
P2023R,148.39479145321314,B_130
P31G65,148.39479145321314,B_130
P39VO7,104.42409350377059,B_103
P8906AM1,104.42409350377059,B_103
P9411XR,107.47305099607284,B_108
P9697AM,91.6891332883333,B_90
P9789AMXT,91.6891332883333,B_90
P9855HR,101.8537489850532,B_100
P9990XR,107.47305099607284,B_108
PB80/LH185,115.55770545016085,B_115
PB80/LH198,108.48405900854699,B_108
PB80/LH82,120.45754333603601,B_120
PB80/PHZ51,117.0427171038011,B_115
PB80/TX779,131.35052182043341,B_130
PH207/LH244,126.13108057256335,B_130
PH207/PHB47,99.9443648388216,B_100
PH207_PHG47-1/PHB47,110.5658864113617,B_110
PH207_PHG47-10/PHB47,112.76338805617405,B_112
PH207_PHG47-11/PHB47,110.5658864113617,B_110
PH207_PHG47-12/PHB47,104.42409350377059,B_103
PH207_PHG47-13/PHB47,109.90989963562444,B_108
PH207_PHG47-14/PHB47,109.1619317069632,B_108
PH207_PHG47-15/PHB47,108.8229953577551,B_108
PH207_PHG47-16/PHB47,110.6578675642857,B_110
PH207_PHG47-17/PHB47,109.86390905916245,B_108
PH207_PHG47-18/PHB47,110.5658864113617,B_110
PH207_PHG47-19/PHB47,108.8229953577551,B_108
PH207_PHG47-2/PHB47,110.6118769878237,B_110
PH207_PHG47-20/PHB47,109.57096328641634,B_108
PH207_PHG47-22/PHB47,109.1619317069632,B_108
PH207_PHG47-23/PHB47,109.86390905916245,B_108
PH207_PHG47-24/PHB47,109.1619317069632,B_108
PH207_PHG47-25/PHB47,109.1619317069632,B_108
PH207_PHG47-3/PHB47,110.5658864113617,B_110
PH207_PHG47-4/PHB47,112.76338805617405,B_112
PH207_PHG47-5/PHB47,117.0427171038011,B_115
PH207_PHG47-6/PHB47,110.5658864113617,B_110
PH207_PHG47-7/PHB47,109.90989963562444,B_108
PH207_PHG47-8/PHB47,109.86390905916245,B_108
PH24E/LH244,126.13108057256335,B_130
PHAP9/LH244,125.79848227556151,B_120
PHAW6/LH82,124.68222187653035,B_120
PHAW6/PHB47,117.0427171038011,B_115
PHAW6/PHZ51,120.9926360128205,B_120
PHB09/DK3IIH6,115.51220765544954,B_115
PHB47/DK3IIH6,112.01325972530674,B_112
PHB47/LH123HT,116.35265886664229,B_115
PHB47/LH195,110.6118769878237,B_110
PHB47/LH244,126.13108057256335,B_130
PHB47/MO17,121.94498801227031,B_120
PHB47/PB80,122.70726242202065,B_120
PHB47/PHG29,110.66262797718349,B_110
PHB47/PHG47,110.14660656337554,B_110
PHB47/PHG83,113.36389147343,B_112
PHB47/PHK05,106.29306307936511,B_105
PHB47/PHK56,110.66262797718349,B_110
PHB47/PHK76,122.86818192766611,B_120
PHB47/PHN37,113.36389147343,B_112
PHB47/PHN82,121.90956637456439,B_120
PHB47/PHR25,106.29306307936511,B_105
PHB47/PHR55,116.35265886664229,B_115
PHB47/PHW03,106.29306307936511,B_105
PHB47/PHW30,119.05991863007165,B_120
PHB47/PHZ51,120.3052901156924,B_120
PHB47/Q381,116.69768798522169,B_115
PHBB3/DK3IIH6,116.35265886664229,B_115
PHBW8/DK3IIH6,115.51220765544954,B_115
PHG29/CG120,106.29306307936511,B_105
PHG29/LH145,106.29306307936511,B_105
PHG29/PHG47,122.19561971560634,B_120
PHG29/PHHV4,106.29306307936511,B_105
PHG29/PHRE1,106.29306307936511,B_105
PHG29/S8324,106.29306307936511,B_105
PHG35/LH244,126.23123211721796,B_130
PHG39/LH195,126.13999654410864,B_130
PHG39/PHG35,110.6118769878237,B_110
PHG39/PHM49,110.6578675642857,B_110
PHG39/PHN82,123.88790473423431,B_120
PHG39/PHP02,123.87984526313025,B_120
PHG39/TX205,117.1272012473228,B_115
PHG47/CG120,106.29306307936511,B_105
PHG47/LH145,106.29306307936511,B_105
PHG47/LH244,126.13108057256335,B_130
PHG47/PHHV4,106.29306307936511,B_105
PHG47/PHRE1,106.29306307936511,B_105
PHG47/S8324,106.29306307936511,B_105
PHG50/PHB47,108.48405900854699,B_108
PHG72/LH82,109.86390905916245,B_108
PHG72/PHB47,109.86390905916245,B_108
PHG72/PHZ51,117.0427171038011,B_115
PHG80/DK3IIH6,115.51220765544954,B_115
PHG80/LH82,110.5658864113617,B_110
PHG80/PHB47,110.6578675642857,B_110
PHG80/PHP02,122.86818192766611,B_120
PHG80/PHZ51,116.69768798522169,B_115
PHG84/LH244,126.6639819588744,B_130
PHHB9/LH123HT,132.37663065229881,B_130
PHHB9/LH185,132.37663065229881,B_130
PHHB9/LH210,132.37663065229881,B_130
PHHB9/NK787,132.37663065229881,B_130
PHHB9/PHJ65,132.37663065229881,B_130
PHHB9/PHM49,132.37663065229881,B_130
PHHB9/PHM57,132.37663065229881,B_130
PHHB9/PHN47,132.37663065229881,B_130
PHHB9/PHN82,132.37663065229881,B_130
PHHB9/PHP60,132.37663065229881,B_130
PHHB9/PHR03,132.37663065229881,B_130
PHHB9/PHR55,132.37663065229881,B_130
PHHB9/PHR63,132.37663065229881,B_130
PHHB9/PHW30,132.37663065229881,B_130
PHHB9/PHW53,132.37663065229881,B_130
PHHB9/PHZ51,132.37663065229881,B_130
PHHB9/Q381,132.37663065229881,B_130
PHHV4/DK3IIH6,106.29306307936511,B_105
PHHV4/LH162,106.29306307936511,B_105
PHHV4/LH185,106.51842060089035,B_105
PHHV4/PHK05,106.29306307936511,B_105
PHHV4/PHK56,106.29306307936511,B_105
PHHV4/PHR25,106.29306307936511,B_105
PHHV4/PHW03,106.29306307936511,B_105
PHHV4/PHZ51,108.35422432526283,B_108
PHJ31/PHB47,108.48405900854699,B_108
PHJ40/LH82,106.74377812241558,B_105
PHJ40/PHAJ0,123.79137584306191,B_120
PHJ40/PHB47,108.48405900854699,B_108
PHJ40/PHP02,120.45754333603601,B_120
PHJ40/PHZ51,108.8229953577551,B_108
PHJ89/CG120,106.29306307936511,B_105
PHJ89/LH145,106.29306307936511,B_105
PHJ89/LH244,126.13108057256335,B_130
PHJ89/PH207,124.58737429265202,B_120
PHJ89/PHB47,101.8537489850532,B_100
PHJ89/PHHV4,106.29306307936511,B_105
PHJ89/PHRE1,106.29306307936511,B_105
PHJ89/S8324,106.29306307936511,B_105
PHJ90/LH244,126.13108057256335,B_130
PHK05/PHRE1,106.29306307936511,B_105
PHK56/LH145,101.8537489850532,B_100
PHK56/LH244,126.13108057256335,B_130
PHK56/PHRE1,106.29306307936511,B_105
PHK76/LH244,126.13108057256335,B_130
PHKE6/LH244,125.79848227556151,B_120
PHKE6/LH82,110.6118769878237,B_110
PHKE6/PHB47,110.5658864113617,B_110
PHKE6/PHZ51,109.90989963562444,B_108
PHM49/LH82,120.72508967442826,B_120
PHM49/PHB47,112.76338805617405,B_112
PHM49/PHW65,107.7921644698303,B_108
PHM49/PHZ51,120.72508967442826,B_120
PHM81/PHB47,109.1619317069632,B_108
PHM81/PHZ51,109.1619317069632,B_108
PHN11/LH244,126.13108057256335,B_130
PHN11/PHT69,104.48612764683119,B_103
PHN11_LH145_0002/LH198,106.4540762561588,B_105
PHN11_LH145_0002/PHB47,104.0219822189578,B_103
PHN11_LH145_0003/LH185,109.86390905916245,B_108
PHN11_LH145_0003/LH198,98.98151944274665,B_100
PHN11_LH145_0003/PHB47,109.86390905916245,B_108
PHN11_LH145_0005/CG102,106.7930126053669,B_105
PHN11_LH145_0005/LH198,108.48405900854699,B_108
PHN11_LH145_0005/LH244,126.13108057256335,B_130
PHN11_LH145_0005/PHB47,118.75013021991856,B_120
PHN11_LH145_0028/LH185,110.6578675642857,B_110
PHN11_LH145_0028/LH195,110.6118769878237,B_110
PHN11_LH145_0028/LH198,109.1619317069632,B_108
PHN11_LH145_0028/LH244,126.13108057256335,B_130
PHN11_LH145_0028/PHB47,110.5658864113617,B_110
PHN11_LH145_0036/LH198,104.42409350377059,B_103
PHN11_LH145_0085/LH185,108.48405900854699,B_108
PHN11_LH145_0085/LH198,110.73340530378584,B_110
PHN11_LH145_0085/LH244,126.13108057256335,B_130
PHN11_LH145_0085/PHB47,110.5658864113617,B_110
PHN11_OH43_0001/LH185,110.5658864113617,B_110
PHN11_OH43_0001/LH198,109.90989963562444,B_108
PHN11_OH43_0001/LH244,122.2688015766331,B_120
PHN11_OH43_0001/PHB47,110.66262797718349,B_110
PHN11_OH43_0036/LH185,118.75013021991856,B_120
PHN11_OH43_0036/PHB47,110.6578675642857,B_110
PHN11_OH43_0075/LH185,117.0427171038011,B_115
PHN11_OH43_0075/LH195,118.75013021991856,B_120
PHN11_OH43_0075/LH198,101.6530631173615,B_100
PHN11_OH43_0075/LH244,126.13108057256335,B_130
PHN11_OH43_0075/PHB47,109.1619317069632,B_108
PHN11_OH43_0088/LH185,110.5658864113617,B_110
PHN11_OH43_0088/LH198,109.86390905916245,B_108
PHN11_OH43_0088/LH244,126.13108057256335,B_130
PHN11_OH43_0088/PHB47,108.8229953577551,B_108
PHN11_OH43_0142/LH185,109.90989963562444,B_108
PHN11_OH43_0142/LH195,118.75013021991856,B_120
PHN11_OH43_0142/LH198,109.57096328641634,B_108
PHN11_OH43_0142/PHB47,104.0219822189578,B_103
PHN11_OH43_0184/LH198,110.6578675642857,B_110
PHN11_OH43_0184/PHB47,98.98151944274665,B_100
PHN11_OH43_0215/LH195,110.6118769878237,B_110
PHN11_OH43_0215/PB80,114.4708011722915,B_115
PHN11_OH43_0215/PHB47,109.86390905916245,B_108
PHN11_PHG47_0023/LH198,107.54098053402814,B_108
PHN11_PHG47_0023/PHB47,107.54098053402814,B_108
PHN11_PHG47_0048/LH195,110.72519851496452,B_110
PHN11_PHG47_0048/LH198,110.5658864113617,B_110
PHN11_PHG47_0048/PB80,108.48405900854699,B_108
PHN11_PHG47_0048/PHB47,112.76338805617405,B_112
PHN11_PHG47_0172/LH195,108.8229953577551,B_108
PHN11_PHG47_0172/LH198,109.90989963562444,B_108
PHN11_PHG47_0172/PB80,112.76338805617405,B_112
PHN11_PHG47_0251/LH185,110.5658864113617,B_110
PHN11_PHG47_0251/LH195,110.5658864113617,B_110
PHN11_PHG47_0251/LH244,126.13108057256335,B_130
PHN11_PHG47_0251/PHB47,116.69768798522169,B_115
PHN11_PHG47_0287/LH195,109.90989963562444,B_108
PHN11_PHG47_0287/LH198,117.0427171038011,B_115
PHN11_PHG47_0287/LH244,126.13108057256335,B_130
PHN11_PHG47_0287/PHB47,109.90989963562444,B_108
PHN11_PHG47_0385/LH185,104.42409350377059,B_103
PHN11_PHG47_0385/LH198,109.1619317069632,B_108
PHN11_PHG47_0385/PHB47,113.10232440538215,B_112
PHN11_PHG47_0388/LH195,108.48405900854699,B_108
PHN11_PHG47_0388/PHB47,108.48405900854699,B_108
PHN11_PHG47_0390/LH198,107.54098053402814,B_108
PHN11_PHG47_0390/PB80,99.9443648388216,B_100
PHN11_PHG47_0390/PHB47,106.4540762561588,B_105
PHN11_PHW65_0001/LH195,119.7715754235588,B_120
PHN11_PHW65_0001/PHT69,105.35426900677508,B_105
PHN11_PHW65_0003/LH195,121.93094599543325,B_120
PHN11_PHW65_0003/PHT69,106.57321673830269,B_105
PHN11_PHW65_0010/LH195,122.18469202934156,B_120
PHN11_PHW65_0010/PHT69,105.2537296289882,B_105
PHN11_PHW65_0011/LH195,119.7715754235588,B_120
PHN11_PHW65_0011/PHT69,105.2537296289882,B_105
PHN11_PHW65_0015/LH195,120.9926360128205,B_120
PHN11_PHW65_0015/LH198,106.7930126053669,B_105
PHN11_PHW65_0015/PHB47,110.6578675642857,B_110
PHN11_PHW65_0015/PHT69,107.7921644698303,B_108
PHN11_PHW65_0016/LH195,121.82974007889655,B_120
PHN11_PHW65_0016/PHT69,115.61462396285471,B_115
PHN11_PHW65_0017/LH195,124.0903165673077,B_120
PHN11_PHW65_0017/PHT69,105.35426900677508,B_105
PHN11_PHW65_0021/LH195,123.88790473423431,B_120
PHN11_PHW65_0021/PHT69,105.35426900677508,B_105
PHN11_PHW65_0022/LH195,121.82974007889655,B_120
PHN11_PHW65_0022/PHT69,105.15319025120131,B_105
PHN11_PHW65_0023/LH195,121.82974007889655,B_120
PHN11_PHW65_0023/PHT69,106.57321673830269,B_105
PHN11_PHW65_0027/LH195,121.82974007889655,B_120
PHN11_PHW65_0027/PHT69,105.35426900677508,B_105
PHN11_PHW65_0028/LH195,124.59780863512431,B_120
PHN11_PHW65_0028/PHT69,105.35426900677508,B_105
PHN11_PHW65_0032/LH195,121.82974007889655,B_120
PHN11_PHW65_0032/PHT69,105.35426900677508,B_105
PHN11_PHW65_0035/LH195,123.88790473423431,B_120
PHN11_PHW65_0035/PHT69,105.35426900677508,B_105
PHN11_PHW65_0042/LH195,124.0903165673077,B_120
PHN11_PHW65_0042/PHT69,109.388629576923,B_108
PHN11_PHW65_0048/LH195,124.0903165673077,B_120
PHN11_PHW65_0048/PHT69,105.2537296289882,B_105
PHN11_PHW65_0049/LH195,123.88790473423431,B_120
PHN11_PHW65_0049/PHT69,106.57321673830269,B_105
PHN11_PHW65_0050/LH195,123.88790473423431,B_120
PHN11_PHW65_0050/PHT69,109.388629576923,B_108
PHN11_PHW65_0055/LH195,119.7715754235588,B_120
PHN11_PHW65_0055/PHT69,111.45767250215061,B_110
PHN11_PHW65_0056/LH195,121.82974007889655,B_120
PHN11_PHW65_0056/PHT69,105.2537296289882,B_105
PHN11_PHW65_0057/LH195,124.24285668467931,B_120
PHN11_PHW65_0057/PHT69,112.56292221516694,B_112
PHN11_PHW65_0058/LH195,124.24285668467931,B_120
PHN11_PHW65_0058/PHT69,109.388629576923,B_108
PHN11_PHW65_0059/LH195,123.88790473423431,B_120
PHN11_PHW65_0059/PHT69,105.35426900677508,B_105
PHN11_PHW65_0061/LH195,124.0903165673077,B_120
PHN11_PHW65_0061/PHT69,109.388629576923,B_108
PHN11_PHW65_0062/LH195,121.93094599543325,B_120
PHN11_PHW65_0062/PHT69,107.7921644698303,B_108
PHN11_PHW65_0063/LH195,123.88790473423431,B_120
PHN11_PHW65_0063/PHT69,109.388629576923,B_108
PHN11_PHW65_0064/LH195,121.82974007889655,B_120
PHN11_PHW65_0064/PHT69,105.2537296289882,B_105
PHN11_PHW65_0065/LH195,119.7715754235588,B_120
PHN11_PHW65_0065/PB80,115.5262116537618,B_115
PHN11_PHW65_0065/PHB47,109.1619317069632,B_108
PHN11_PHW65_0065/PHT69,107.7921644698303,B_108
PHN11_PHW65_0066/LH195,123.98911065077101,B_120
PHN11_PHW65_0066/PHT69,106.57321673830269,B_105
PHN11_PHW65_0069/LH195,121.82974007889655,B_120
PHN11_PHW65_0069/PHT69,105.15319025120131,B_105
PHN11_PHW65_0070/LH195,124.344062601216,B_120
PHN11_PHW65_0070/PHT69,107.37144929184905,B_108
PHN11_PHW65_0071/LH195,123.98911065077101,B_120
PHN11_PHW65_0071/PHT69,105.35426900677508,B_105
PHN11_PHW65_0072/LH195,124.0903165673077,B_120
PHN11_PHW65_0072/PHT69,112.56292221516694,B_112
PHN11_PHW65_0073/LH195,124.344062601216,B_120
PHN11_PHW65_0073/PHT69,107.37144929184905,B_108
PHN11_PHW65_0074/LH195,123.88790473423431,B_120
PHN11_PHW65_0074/PHT69,105.35426900677508,B_105
PHN11_PHW65_0075/LH195,123.88790473423431,B_120
PHN11_PHW65_0075/PHT69,105.15319025120131,B_105
PHN11_PHW65_0076/LH195,121.82974007889655,B_120
PHN11_PHW65_0076/PHT69,105.35426900677508,B_105
PHN11_PHW65_0077/LH195,123.98911065077101,B_120
PHN11_PHW65_0077/PHT69,105.35426900677508,B_105
PHN11_PHW65_0079/LH195,124.344062601216,B_120
PHN11_PHW65_0079/PHT69,105.35426900677508,B_105
PHN11_PHW65_0080/LH195,123.98911065077101,B_120
PHN11_PHW65_0080/PHT69,109.388629576923,B_108
PHN11_PHW65_0081/LH195,123.88790473423431,B_120
PHN11_PHW65_0081/PHT69,106.57321673830269,B_105
PHN11_PHW65_0084/LH195,119.7715754235588,B_120
PHN11_PHW65_0084/PHT69,105.15319025120131,B_105
PHN11_PHW65_0086/LH195,124.0903165673077,B_120
PHN11_PHW65_0086/PHT69,107.37144929184905,B_108
PHN11_PHW65_0087/LH195,121.82974007889655,B_120
PHN11_PHW65_0087/PHT69,105.2537296289882,B_105
PHN11_PHW65_0088/LH195,123.88790473423431,B_120
PHN11_PHW65_0088/PHT69,105.2537296289882,B_105
PHN11_PHW65_0089/LH195,123.98911065077101,B_120
PHN11_PHW65_0089/PHT69,107.37144929184905,B_108
PHN11_PHW65_0092/LH195,123.98911065077101,B_120
PHN11_PHW65_0092/PHT69,105.35426900677508,B_105
PHN11_PHW65_0094/LH195,121.82974007889655,B_120
PHN11_PHW65_0094/PHT69,105.35426900677508,B_105
PHN11_PHW65_0096/LH195,123.88790473423431,B_120
PHN11_PHW65_0096/PHT69,105.35426900677508,B_105
PHN11_PHW65_0100/LH195,123.88790473423431,B_120
PHN11_PHW65_0100/PHT69,106.57321673830269,B_105
PHN11_PHW65_0101/LH195,124.0903165673077,B_120
PHN11_PHW65_0101/PHT69,104.48612764683119,B_103
PHN11_PHW65_0103/LH195,121.82974007889655,B_120
PHN11_PHW65_0103/PHT69,105.2537296289882,B_105
PHN11_PHW65_0105/LH195,124.0903165673077,B_120
PHN11_PHW65_0105/PHT69,105.15319025120131,B_105
PHN11_PHW65_0106/LH195,123.98911065077101,B_120
PHN11_PHW65_0106/PHT69,107.7921644698303,B_108
PHN11_PHW65_0107/LH195,121.82974007889655,B_120
PHN11_PHW65_0107/PHT69,105.2537296289882,B_105
PHN11_PHW65_0109/LH195,122.18469202934156,B_120
PHN11_PHW65_0109/PHT69,105.35426900677508,B_105
PHN11_PHW65_0110/LH195,121.93094599543325,B_120
PHN11_PHW65_0110/PHT69,105.35426900677508,B_105
PHN11_PHW65_0113/LH195,119.7715754235588,B_120
PHN11_PHW65_0113/PHT69,105.35426900677508,B_105
PHN11_PHW65_0114/LH195,123.98911065077101,B_120
PHN11_PHW65_0114/PHT69,105.35426900677508,B_105
PHN11_PHW65_0117/LH195,121.93094599543325,B_120
PHN11_PHW65_0117/PHT69,106.57321673830269,B_105
PHN11_PHW65_0118/LH195,124.344062601216,B_120
PHN11_PHW65_0118/PHT69,108.40597075446286,B_108
PHN11_PHW65_0119/LH195,123.88790473423431,B_120
PHN11_PHW65_0119/PHT69,106.57321673830269,B_105
PHN11_PHW65_0125/LH195,121.82974007889655,B_120
PHN11_PHW65_0125/PHT69,107.7921644698303,B_108
PHN11_PHW65_0129/LH195,121.82974007889655,B_120
PHN11_PHW65_0129/PHT69,105.35426900677508,B_105
PHN11_PHW65_0132/LH195,124.344062601216,B_120
PHN11_PHW65_0132/PHT69,109.388629576923,B_108
PHN11_PHW65_0133/LH195,121.82974007889655,B_120
PHN11_PHW65_0133/PHT69,110.4231510395368,B_110
PHN11_PHW65_0136/LH195,124.0903165673077,B_120
PHN11_PHW65_0136/PHT69,109.388629576923,B_108
PHN11_PHW65_0137/LH195,123.88790473423431,B_120
PHN11_PHW65_0137/PHT69,104.48612764683119,B_103
PHN11_PHW65_0138/LH195,123.88790473423431,B_120
PHN11_PHW65_0138/PHT69,106.57321673830269,B_105
PHN11_PHW65_0139/LH195,123.88790473423431,B_120
PHN11_PHW65_0139/PHT69,106.57321673830269,B_105
PHN11_PHW65_0140/LH195,124.0903165673077,B_120
PHN11_PHW65_0140/PHT69,105.35426900677508,B_105
PHN11_PHW65_0141/LH195,123.88790473423431,B_120
PHN11_PHW65_0141/PHT69,107.37144929184905,B_108
PHN11_PHW65_0143/LH195,123.88790473423431,B_120
PHN11_PHW65_0143/PHT69,106.57321673830269,B_105
PHN11_PHW65_0144/LH195,123.98911065077101,B_120
PHN11_PHW65_0144/PHT69,105.2537296289882,B_105
PHN11_PHW65_0146/LH195,121.82974007889655,B_120
PHN11_PHW65_0146/PHT69,107.7921644698303,B_108
PHN11_PHW65_0147/LH195,121.82974007889655,B_120
PHN11_PHW65_0147/PHT69,105.35426900677508,B_105
PHN11_PHW65_0149/LH195,123.98911065077101,B_120
PHN11_PHW65_0149/PHT69,105.35426900677508,B_105
PHN11_PHW65_0154/LH195,123.88790473423431,B_120
PHN11_PHW65_0154/PHT69,106.57321673830269,B_105
PHN11_PHW65_0155/LH195,121.82974007889655,B_120
PHN11_PHW65_0155/PHT69,104.48612764683119,B_103
PHN11_PHW65_0158/LH195,123.98911065077101,B_120
PHN11_PHW65_0158/PHT69,107.7921644698303,B_108
PHN11_PHW65_0167/LH195,124.344062601216,B_120
PHN11_PHW65_0167/PHT69,105.35426900677508,B_105
PHN11_PHW65_0168/LH195,124.59780863512431,B_120
PHN11_PHW65_0168/PHT69,105.15319025120131,B_105
PHN11_PHW65_0172/LH195,123.88790473423431,B_120
PHN11_PHW65_0172/PHT69,105.15319025120131,B_105
PHN11_PHW65_0176/LH195,124.0903165673077,B_120
PHN11_PHW65_0176/PHT69,105.2537296289882,B_105
PHN11_PHW65_0178/LH195,124.0903165673077,B_120
PHN11_PHW65_0178/PHT69,106.57321673830269,B_105
PHN11_PHW65_0179/LH195,124.59780863512431,B_120
PHN11_PHW65_0179/PHT69,111.45767250215061,B_110
PHN11_PHW65_0180/LH195,121.82974007889655,B_120
PHN11_PHW65_0180/PHT69,108.59039702337665,B_108
PHN11_PHW65_0184/LH195,123.98911065077101,B_120
PHN11_PHW65_0184/PHT69,105.15319025120131,B_105
PHN11_PHW65_0189/LH195,119.7715754235588,B_120
PHN11_PHW65_0189/PHT69,104.48612764683119,B_103
PHN11_PHW65_0190/LH195,123.98911065077101,B_120
PHN11_PHW65_0190/PHT69,106.57321673830269,B_105
PHN11_PHW65_0194/LH195,119.7715754235588,B_120
PHN11_PHW65_0194/PHT69,105.35426900677508,B_105
PHN11_PHW65_0205/LH195,123.98911065077101,B_120
PHN11_PHW65_0205/PHT69,105.35426900677508,B_105
PHN11_PHW65_0206/LH195,124.344062601216,B_120
PHN11_PHW65_0206/PHT69,105.2537296289882,B_105
PHN11_PHW65_0209/LH195,121.93094599543325,B_120
PHN11_PHW65_0209/PHT69,107.37144929184905,B_108
PHN11_PHW65_0211/LH195,123.88790473423431,B_120
PHN11_PHW65_0211/PHT69,105.2537296289882,B_105
PHN11_PHW65_0212/LH195,123.88790473423431,B_120
PHN11_PHW65_0212/PHT69,105.35426900677508,B_105
PHN11_PHW65_0216/LH195,124.344062601216,B_120
PHN11_PHW65_0216/PHT69,107.37144929184905,B_108
PHN11_PHW65_0217/LH195,124.59780863512431,B_120
PHN11_PHW65_0217/PHT69,105.2537296289882,B_105
PHN11_PHW65_0221/LH195,123.88790473423431,B_120
PHN11_PHW65_0221/PHT69,107.37144929184905,B_108
PHN11_PHW65_0223/LH195,117.03871218838759,B_115
PHN11_PHW65_0223/PHT69,105.2537296289882,B_105
PHN11_PHW65_0224/LH195,124.24285668467931,B_120
PHN11_PHW65_0224/PHT69,105.35426900677508,B_105
PHN11_PHW65_0225/LH195,124.0903165673077,B_120
PHN11_PHW65_0225/PHT69,105.15319025120131,B_105
PHN11_PHW65_0227/LH195,124.24285668467931,B_120
